accuracy,binding_gap_pp,complete,d,elapsed_seconds,eval_loss,exact_accuracy,family,last_value_accuracy,load,majority_value_accuracy,other_entity_value_accuracy,parameters,query_blind_oracle_accuracy,seed,sequence_length,stage,steps,task,test_sha256,trainable_parameters,validation_sha256,width
0.155029296875,,True,1,9.312292003072798,2.46341535076499,0.155029296875,gdn,0.526123046875,2,0.541015625,,28392,0.541015625,123,64,screen500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,28392,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,32
0.06396484375,,True,2,22.793121509021148,2.7815268598496914,0.06396484375,gdn,0.526123046875,2,0.541015625,,31892,0.541015625,123,64,screen500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,31892,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,32
0.124755859375,,True,3,23.833790061995387,2.5530627630650997,0.124755859375,gdn,0.526123046875,2,0.541015625,,35832,0.541015625,123,64,screen500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,35064,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,32
0.06396484375,,True,4,24.74300066777505,2.7823023218661547,0.06396484375,gdn,0.526123046875,2,0.541015625,,38052,0.541015625,123,64,screen500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,36388,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,32
0.155029296875,1.220703125,True,1,12.373618534998968,2.46341535076499,0.155029296875,gdn_current,0.526123046875,2,0.541015625,0.142822265625,28392,0.541015625,123,64,screen500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,28392,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,32
0.0634765625,0.3662109375,True,2,34.82872349722311,2.7808086927980185,0.0634765625,gdn_current,0.526123046875,2,0.541015625,0.059814453125,31892,0.541015625,123,64,screen500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,29844,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,32
0.137939453125,0.2197265625,True,3,28.598073663015384,2.550597984343767,0.137939453125,gdn_current,0.526123046875,2,0.541015625,0.1357421875,35832,0.541015625,123,64,screen500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,33016,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,32
0.06787109375,0.341796875,True,4,28.938202742952853,2.780802519991994,0.06787109375,gdn_current,0.526123046875,2,0.541015625,0.064453125,38052,0.541015625,123,64,screen500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,34340,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,32
0.187255859375,,True,1,23.315795209025964,2.291429905220866,0.187255859375,mamba2,0.526123046875,2,0.541015625,,33048,0.541015625,123,64,screen500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,33048,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,32
0.063720703125,,True,2,16.5456210100092,2.7796260453760624,0.063720703125,mamba2,0.526123046875,2,0.541015625,,35704,0.541015625,123,64,screen500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,35704,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,32
0.063720703125,,True,3,17.347483272198588,2.7800177186727524,0.063720703125,mamba2,0.526123046875,2,0.541015625,,43584,0.541015625,123,64,screen500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,42048,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,32
0.06298828125,,True,4,17.987452975008637,2.7798483353108168,0.06298828125,mamba2,0.526123046875,2,0.541015625,,48024,0.541015625,123,64,screen500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,44696,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,32
0.0634765625,,True,1,9.220258431974798,2.7813245449215174,0.0634765625,gdn,0.300048828125,4,0.33935546875,,28392,0.33935546875,123,64,screen500,500,variable,30f5a8f4838c5fe1b4d0b6969b274b42091b53854a0e7437610f620bc6d53cca,28392,7947fd9031956a2ff5367fff32187300687cf71125bb1e073065202fa47e29d1,32
0.064453125,,True,2,22.79593295417726,2.784546907991171,0.064453125,gdn,0.300048828125,4,0.33935546875,,31892,0.33935546875,123,64,screen500,500,variable,30f5a8f4838c5fe1b4d0b6969b274b42091b53854a0e7437610f620bc6d53cca,31892,7947fd9031956a2ff5367fff32187300687cf71125bb1e073065202fa47e29d1,32
0.063232421875,,True,3,23.84925999911502,2.7813583221286535,0.063232421875,gdn,0.300048828125,4,0.33935546875,,35832,0.33935546875,123,64,screen500,500,variable,30f5a8f4838c5fe1b4d0b6969b274b42091b53854a0e7437610f620bc6d53cca,35064,7947fd9031956a2ff5367fff32187300687cf71125bb1e073065202fa47e29d1,32
0.056640625,,True,4,24.443564840126783,2.780103540048003,0.056640625,gdn,0.300048828125,4,0.33935546875,,38052,0.33935546875,123,64,screen500,500,variable,30f5a8f4838c5fe1b4d0b6969b274b42091b53854a0e7437610f620bc6d53cca,36388,7947fd9031956a2ff5367fff32187300687cf71125bb1e073065202fa47e29d1,32
0.0634765625,0.16276041666666735,True,1,10.314645086997189,2.7813245449215174,0.0634765625,gdn_current,0.300048828125,4,0.33935546875,0.06184895833333333,28392,0.33935546875,123,64,screen500,500,variable,30f5a8f4838c5fe1b4d0b6969b274b42091b53854a0e7437610f620bc6d53cca,28392,7947fd9031956a2ff5367fff32187300687cf71125bb1e073065202fa47e29d1,32
0.062744140625,0.130208333333334,True,2,25.60283175110817,2.781243374571204,0.062744140625,gdn_current,0.300048828125,4,0.33935546875,0.06144205729166666,31892,0.33935546875,123,64,screen500,500,variable,30f5a8f4838c5fe1b4d0b6969b274b42091b53854a0e7437610f620bc6d53cca,29844,7947fd9031956a2ff5367fff32187300687cf71125bb1e073065202fa47e29d1,32
0.064208984375,0.04069010416666721,True,3,27.701730958011467,2.782702164724469,0.064208984375,gdn_current,0.300048828125,4,0.33935546875,0.06380208333333333,35832,0.33935546875,123,64,screen500,500,variable,30f5a8f4838c5fe1b4d0b6969b274b42091b53854a0e7437610f620bc6d53cca,33016,7947fd9031956a2ff5367fff32187300687cf71125bb1e073065202fa47e29d1,32
0.062744140625,0.276692708333334,True,4,29.090492655988783,2.7811053171753883,0.062744140625,gdn_current,0.300048828125,4,0.33935546875,0.05997721354166666,38052,0.33935546875,123,64,screen500,500,variable,30f5a8f4838c5fe1b4d0b6969b274b42091b53854a0e7437610f620bc6d53cca,34340,7947fd9031956a2ff5367fff32187300687cf71125bb1e073065202fa47e29d1,32
0.06103515625,,True,1,6.503029590006918,2.777438785880804,0.06103515625,mamba2,0.300048828125,4,0.33935546875,,33048,0.33935546875,123,64,screen500,500,variable,30f5a8f4838c5fe1b4d0b6969b274b42091b53854a0e7437610f620bc6d53cca,33048,7947fd9031956a2ff5367fff32187300687cf71125bb1e073065202fa47e29d1,32
0.062744140625,,True,2,16.467349789105356,2.777790879830718,0.062744140625,mamba2,0.300048828125,4,0.33935546875,,35704,0.33935546875,123,64,screen500,500,variable,30f5a8f4838c5fe1b4d0b6969b274b42091b53854a0e7437610f620bc6d53cca,35704,7947fd9031956a2ff5367fff32187300687cf71125bb1e073065202fa47e29d1,32
0.063720703125,,True,3,17.328992258990183,2.7772697992622852,0.063720703125,mamba2,0.300048828125,4,0.33935546875,,43584,0.33935546875,123,64,screen500,500,variable,30f5a8f4838c5fe1b4d0b6969b274b42091b53854a0e7437610f620bc6d53cca,42048,7947fd9031956a2ff5367fff32187300687cf71125bb1e073065202fa47e29d1,32
0.065185546875,,True,4,17.98037781799212,2.7773436456918716,0.065185546875,mamba2,0.300048828125,4,0.33935546875,,48024,0.33935546875,123,64,screen500,500,variable,30f5a8f4838c5fe1b4d0b6969b274b42091b53854a0e7437610f620bc6d53cca,44696,7947fd9031956a2ff5367fff32187300687cf71125bb1e073065202fa47e29d1,32
0.055908203125,,True,1,9.264615512918681,2.7860063072293997,0.055908203125,gdn,0.1845703125,8,0.26953125,,28392,0.26953125,123,128,screen500,500,variable,4f459ec700a8b329676adda91fb20fd5d90e56f9b9609f174e6971aa0510d01f,28392,660706acc970dbf7245830b11f8da70e2ab83ce72b02d69af89e9efedf934f44,32
0.053466796875,,True,2,22.919288208940998,2.7864117808640003,0.053466796875,gdn,0.1845703125,8,0.26953125,,32420,0.26953125,123,128,screen500,500,variable,4f459ec700a8b329676adda91fb20fd5d90e56f9b9609f174e6971aa0510d01f,32420,660706acc970dbf7245830b11f8da70e2ab83ce72b02d69af89e9efedf934f44,32
0.053955078125,,True,3,24.111058378824964,2.789189413189888,0.053955078125,gdn,0.1845703125,8,0.26953125,,35832,0.26953125,123,128,screen500,500,variable,4f459ec700a8b329676adda91fb20fd5d90e56f9b9609f174e6971aa0510d01f,35064,660706acc970dbf7245830b11f8da70e2ab83ce72b02d69af89e9efedf934f44,32
0.054931640625,,True,4,24.615430423989892,2.785541309043765,0.054931640625,gdn,0.1845703125,8,0.26953125,,38052,0.26953125,123,128,screen500,500,variable,4f459ec700a8b329676adda91fb20fd5d90e56f9b9609f174e6971aa0510d01f,36388,660706acc970dbf7245830b11f8da70e2ab83ce72b02d69af89e9efedf934f44,32
0.055908203125,-0.5092075892857133,True,1,10.213986488990486,2.7860063072293997,0.055908203125,gdn_current,0.1845703125,8,0.26953125,0.06100027901785713,28392,0.26953125,123,128,screen500,500,variable,4f459ec700a8b329676adda91fb20fd5d90e56f9b9609f174e6971aa0510d01f,28392,660706acc970dbf7245830b11f8da70e2ab83ce72b02d69af89e9efedf934f44,32
0.0537109375,-0.8405412946428561,True,2,25.78713606670499,2.7872699946165085,0.0537109375,gdn_current,0.1845703125,8,0.26953125,0.06211635044642856,32420,0.26953125,123,128,screen500,500,variable,4f459ec700a8b329676adda91fb20fd5d90e56f9b9609f174e6971aa0510d01f,30372,660706acc970dbf7245830b11f8da70e2ab83ce72b02d69af89e9efedf934f44,32
0.052978515625,-0.8789062499999991,True,3,27.48738498101011,2.7862838581204414,0.052978515625,gdn_current,0.1845703125,8,0.26953125,0.06176757812499999,35832,0.26953125,123,128,screen500,500,variable,4f459ec700a8b329676adda91fb20fd5d90e56f9b9609f174e6971aa0510d01f,33016,660706acc970dbf7245830b11f8da70e2ab83ce72b02d69af89e9efedf934f44,32
0.05419921875,-0.8300781249999991,True,4,29.100386845879257,2.7896244172006845,0.05419921875,gdn_current,0.1845703125,8,0.26953125,0.06249999999999999,38052,0.26953125,123,128,screen500,500,variable,4f459ec700a8b329676adda91fb20fd5d90e56f9b9609f174e6971aa0510d01f,34340,660706acc970dbf7245830b11f8da70e2ab83ce72b02d69af89e9efedf934f44,32
0.053466796875,,True,1,6.619560817023739,2.781874233856797,0.053466796875,mamba2,0.1845703125,8,0.26953125,,33048,0.26953125,123,128,screen500,500,variable,4f459ec700a8b329676adda91fb20fd5d90e56f9b9609f174e6971aa0510d01f,33048,660706acc970dbf7245830b11f8da70e2ab83ce72b02d69af89e9efedf934f44,32
0.053466796875,,True,2,16.449696340132505,2.7817008048295975,0.053466796875,mamba2,0.1845703125,8,0.26953125,,36760,0.26953125,123,128,screen500,500,variable,4f459ec700a8b329676adda91fb20fd5d90e56f9b9609f174e6971aa0510d01f,36760,660706acc970dbf7245830b11f8da70e2ab83ce72b02d69af89e9efedf934f44,32
0.053466796875,,True,3,17.460757200838998,2.7819391526281834,0.053466796875,mamba2,0.1845703125,8,0.26953125,,43584,0.26953125,123,128,screen500,500,variable,4f459ec700a8b329676adda91fb20fd5d90e56f9b9609f174e6971aa0510d01f,42048,660706acc970dbf7245830b11f8da70e2ab83ce72b02d69af89e9efedf934f44,32
0.053466796875,,True,4,18.040156536968425,2.781772630289197,0.053466796875,mamba2,0.1845703125,8,0.26953125,,48024,0.26953125,123,128,screen500,500,variable,4f459ec700a8b329676adda91fb20fd5d90e56f9b9609f174e6971aa0510d01f,44696,660706acc970dbf7245830b11f8da70e2ab83ce72b02d69af89e9efedf934f44,32
0.05810546875,,True,1,86.64666617894545,2.779126852750778,0.0,gdn,0.122314453125,16,0.12890625,,20200,,123,256,tiny,200,state,fe1f75d3b7d8423f6ca04558c88b312f823e4830c5213ddfa25c15ffaca18f60,20200,bdcfe2043853b435e3049d0be57c22808caaeefe498d49403ebca64abea550eb,32
0.05712890625,,True,3,74.23970475699753,2.77898071706295,0.0,gdn,0.122314453125,16,0.12890625,,31328,,123,256,tiny,200,state,fe1f75d3b7d8423f6ca04558c88b312f823e4830c5213ddfa25c15ffaca18f60,30304,bdcfe2043853b435e3049d0be57c22808caaeefe498d49403ebca64abea550eb,32
0.058349609375,,True,1,67.18303149892017,2.7766254916787148,0.0,mamba2,0.122314453125,16,0.12890625,,24856,,123,256,tiny,200,state,fe1f75d3b7d8423f6ca04558c88b312f823e4830c5213ddfa25c15ffaca18f60,24856,bdcfe2043853b435e3049d0be57c22808caaeefe498d49403ebca64abea550eb,32
0.057861328125,,True,3,31.934761939104646,2.777075618505478,0.0,mamba2,0.122314453125,16,0.12890625,,42768,,123,256,tiny,200,state,fe1f75d3b7d8423f6ca04558c88b312f823e4830c5213ddfa25c15ffaca18f60,40720,bdcfe2043853b435e3049d0be57c22808caaeefe498d49403ebca64abea550eb,32
0.059814453125,,True,1,24.231534199789166,2.7778705805540085,0.0,gdn,0.084228515625,64,0.091796875,,20200,,123,448,tiny,200,state,54776c1cc00141b51940fbaf45385be3860a5e12bd43737172fc451d2c39f8e1,20200,13c360b103e64e0e24206c077800100a2b1a0e7a543faa533e191f3b33198214,32
0.06201171875,,True,3,12.409767662640661,2.777568817138672,0.0,gdn,0.084228515625,64,0.091796875,,31328,,123,448,tiny,200,state,54776c1cc00141b51940fbaf45385be3860a5e12bd43737172fc451d2c39f8e1,30304,13c360b103e64e0e24206c077800100a2b1a0e7a543faa533e191f3b33198214,32
0.060546875,,True,1,19.126339773181826,2.776594139635563,0.0,mamba2,0.084228515625,64,0.091796875,,24856,,123,448,tiny,200,state,54776c1cc00141b51940fbaf45385be3860a5e12bd43737172fc451d2c39f8e1,24856,13c360b103e64e0e24206c077800100a2b1a0e7a543faa533e191f3b33198214,32
0.0615234375,,True,3,25.167645583860576,2.7764904126524925,0.0,mamba2,0.084228515625,64,0.091796875,,42768,,123,448,tiny,200,state,54776c1cc00141b51940fbaf45385be3860a5e12bd43737172fc451d2c39f8e1,40720,13c360b103e64e0e24206c077800100a2b1a0e7a543faa533e191f3b33198214,32
0.0673828125,,True,1,3.6528544451575726,2.7930970564484596,0.0673828125,gdn,0.091796875,32,0.1552734375,,28392,,123,256,tiny,200,variable,ea987d25c93f6a1badae9e89f6a436582c022fb18967b946ebba6f8482da9fd0,28392,0bc0223aa0dcc9b56c820e8a3f76a2cfae826c14f8aec35f8486c7d1c3831eed,32
0.0615234375,,True,3,9.633111316012219,2.799210950732231,0.0615234375,gdn,0.091796875,32,0.1552734375,,39520,,123,256,tiny,200,variable,ea987d25c93f6a1badae9e89f6a436582c022fb18967b946ebba6f8482da9fd0,38496,0bc0223aa0dcc9b56c820e8a3f76a2cfae826c14f8aec35f8486c7d1c3831eed,32
0.05078125,,True,1,2.6831286449451,2.7838837951421738,0.05078125,mamba2,0.091796875,32,0.1552734375,,33048,,123,256,tiny,200,variable,ea987d25c93f6a1badae9e89f6a436582c022fb18967b946ebba6f8482da9fd0,33048,0bc0223aa0dcc9b56c820e8a3f76a2cfae826c14f8aec35f8486c7d1c3831eed,32
0.05078125,,True,3,6.980725718894973,2.784164324402809,0.05078125,mamba2,0.091796875,32,0.1552734375,,50960,,123,256,tiny,200,variable,ea987d25c93f6a1badae9e89f6a436582c022fb18967b946ebba6f8482da9fd0,48912,0bc0223aa0dcc9b56c820e8a3f76a2cfae826c14f8aec35f8486c7d1c3831eed,32
0.0693359375,,True,1,4.196087951073423,2.78704883903265,0.0693359375,gdn,0.1787109375,8,0.255859375,,28392,,123,256,tiny,200,variable,8248337c345a7d9d93e3345e332033a7b20c7bdfa26497007c8f087d6889a3a3,28392,9e5934a70fe890a96a8cc29fdd098448955056822a9f59ad7cd19582d73b873d,32
0.064453125,,True,3,9.700584433041513,2.8037751242518425,0.064453125,gdn,0.1787109375,8,0.255859375,,39520,,123,256,tiny,200,variable,8248337c345a7d9d93e3345e332033a7b20c7bdfa26497007c8f087d6889a3a3,38496,9e5934a70fe890a96a8cc29fdd098448955056822a9f59ad7cd19582d73b873d,32
0.05078125,,True,1,27.028744735056534,2.7834593653678894,0.05078125,mamba2,0.1787109375,8,0.255859375,,33048,,123,256,tiny,200,variable,8248337c345a7d9d93e3345e332033a7b20c7bdfa26497007c8f087d6889a3a3,33048,9e5934a70fe890a96a8cc29fdd098448955056822a9f59ad7cd19582d73b873d,32
0.0556640625,,True,3,7.4896933699492365,2.7839085161685944,0.0556640625,mamba2,0.1787109375,8,0.255859375,,50960,,123,256,tiny,200,variable,8248337c345a7d9d93e3345e332033a7b20c7bdfa26497007c8f087d6889a3a3,48912,9e5934a70fe890a96a8cc29fdd098448955056822a9f59ad7cd19582d73b873d,32
0.05517578125,,True,1,18.114900669083,2.775623418390751,0.0,gdn,0.122314453125,16,0.12890625,,20200,,123,256,tiny1000,1000,state,fe1f75d3b7d8423f6ca04558c88b312f823e4830c5213ddfa25c15ffaca18f60,20200,bdcfe2043853b435e3049d0be57c22808caaeefe498d49403ebca64abea550eb,32
0.057373046875,,True,3,44.911830238066614,2.776186987757683,0.0,gdn,0.122314453125,16,0.12890625,,31328,,123,256,tiny1000,1000,state,fe1f75d3b7d8423f6ca04558c88b312f823e4830c5213ddfa25c15ffaca18f60,30304,bdcfe2043853b435e3049d0be57c22808caaeefe498d49403ebca64abea550eb,32
0.055908203125,,True,1,33.54702586028725,2.774848483502865,0.0,mamba2,0.122314453125,16,0.12890625,,24856,,123,256,tiny1000,1000,state,fe1f75d3b7d8423f6ca04558c88b312f823e4830c5213ddfa25c15ffaca18f60,24856,bdcfe2043853b435e3049d0be57c22808caaeefe498d49403ebca64abea550eb,32
0.056884765625,,True,3,33.63133771158755,2.7748950719833374,0.0,mamba2,0.122314453125,16,0.12890625,,42768,,123,256,tiny1000,1000,state,fe1f75d3b7d8423f6ca04558c88b312f823e4830c5213ddfa25c15ffaca18f60,40720,bdcfe2043853b435e3049d0be57c22808caaeefe498d49403ebca64abea550eb,32
0.0673828125,,True,1,18.38059197552502,2.775646820664406,0.0,gdn,0.084228515625,64,0.091796875,,20200,,123,448,tiny1000,1000,state,54776c1cc00141b51940fbaf45385be3860a5e12bd43737172fc451d2c39f8e1,20200,13c360b103e64e0e24206c077800100a2b1a0e7a543faa533e191f3b33198214,32
0.0673828125,,True,3,45.40489550307393,2.7756781056523323,0.0,gdn,0.084228515625,64,0.091796875,,31328,,123,448,tiny1000,1000,state,54776c1cc00141b51940fbaf45385be3860a5e12bd43737172fc451d2c39f8e1,30304,13c360b103e64e0e24206c077800100a2b1a0e7a543faa533e191f3b33198214,32
0.0673828125,,True,1,13.67223141528666,2.774881422519684,0.0,mamba2,0.084228515625,64,0.091796875,,24856,,123,448,tiny1000,1000,state,54776c1cc00141b51940fbaf45385be3860a5e12bd43737172fc451d2c39f8e1,24856,13c360b103e64e0e24206c077800100a2b1a0e7a543faa533e191f3b33198214,32
0.0673828125,,True,3,33.53604618180543,2.7748153805732727,0.0,mamba2,0.084228515625,64,0.091796875,,42768,,123,448,tiny1000,1000,state,54776c1cc00141b51940fbaf45385be3860a5e12bd43737172fc451d2c39f8e1,40720,13c360b103e64e0e24206c077800100a2b1a0e7a543faa533e191f3b33198214,32
0.0595703125,,True,1,17.42279313300969,2.780079983174801,0.0595703125,gdn,0.091796875,32,0.1552734375,,28392,,123,256,tiny1000,1000,variable,ea987d25c93f6a1badae9e89f6a436582c022fb18967b946ebba6f8482da9fd0,28392,0bc0223aa0dcc9b56c820e8a3f76a2cfae826c14f8aec35f8486c7d1c3831eed,32
0.0537109375,,True,3,45.757418475986924,2.780974045395851,0.0537109375,gdn,0.091796875,32,0.1552734375,,39520,,123,256,tiny1000,1000,variable,ea987d25c93f6a1badae9e89f6a436582c022fb18967b946ebba6f8482da9fd0,38496,0bc0223aa0dcc9b56c820e8a3f76a2cfae826c14f8aec35f8486c7d1c3831eed,32
0.06640625,,True,1,12.717672812985256,2.7768494710326195,0.06640625,mamba2,0.091796875,32,0.1552734375,,33048,,123,256,tiny1000,1000,variable,ea987d25c93f6a1badae9e89f6a436582c022fb18967b946ebba6f8482da9fd0,33048,0bc0223aa0dcc9b56c820e8a3f76a2cfae826c14f8aec35f8486c7d1c3831eed,32
0.0625,,True,3,33.60293528495822,2.776956222951412,0.0625,mamba2,0.091796875,32,0.1552734375,,50960,,123,256,tiny1000,1000,variable,ea987d25c93f6a1badae9e89f6a436582c022fb18967b946ebba6f8482da9fd0,48912,0bc0223aa0dcc9b56c820e8a3f76a2cfae826c14f8aec35f8486c7d1c3831eed,32
0.0712890625,,True,1,19.134018627984915,2.7754720896482468,0.0712890625,gdn,0.1787109375,8,0.255859375,,28392,,123,256,tiny1000,1000,variable,8248337c345a7d9d93e3345e332033a7b20c7bdfa26497007c8f087d6889a3a3,28392,9e5934a70fe890a96a8cc29fdd098448955056822a9f59ad7cd19582d73b873d,32
0.064453125,,True,3,46.75648478703806,2.775863856077194,0.064453125,gdn,0.1787109375,8,0.255859375,,39520,,123,256,tiny1000,1000,variable,8248337c345a7d9d93e3345e332033a7b20c7bdfa26497007c8f087d6889a3a3,38496,9e5934a70fe890a96a8cc29fdd098448955056822a9f59ad7cd19582d73b873d,32
0.0712890625,,True,1,36.598746990959626,2.773037552833557,0.0712890625,mamba2,0.1787109375,8,0.255859375,,33048,,123,256,tiny1000,1000,variable,8248337c345a7d9d93e3345e332033a7b20c7bdfa26497007c8f087d6889a3a3,33048,9e5934a70fe890a96a8cc29fdd098448955056822a9f59ad7cd19582d73b873d,32
0.0712890625,,True,3,34.766657529980876,2.7734218314290047,0.0712890625,mamba2,0.1787109375,8,0.255859375,,50960,,123,256,tiny1000,1000,variable,8248337c345a7d9d93e3345e332033a7b20c7bdfa26497007c8f087d6889a3a3,48912,9e5934a70fe890a96a8cc29fdd098448955056822a9f59ad7cd19582d73b873d,32
